"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Process Lasso Management Console (GUI)","N/A","Running","Interactive/Background","4/28/2026 3:51:33 PM","267009","Bitsum LLC",""C:\Program Files\Process Lasso\processlasso.exe" ","N/A","N/A","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\RNIdle Task","N/A","Ready","Interactive/Background","4/28/2026 3:29:13 PM","-2147024894","Intel","C:\Windows\System32\drivers\Intel\ICPS\RNIdleTask.exe ","N/A","RNIdle Task","Enabled","Disabled","","Administrators","Disabled","72:00:00","Scheduling data is not available in this format.","At idle time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\RtkAudUService64_BG","N/A","Running","Interactive/Background","4/28/2026 2:36:36 PM","267009","Realtek","""C:\WINDOWS\System32\DriverStore\FileRepository\realtekservice.inf_amd64_da20c535c8dde220\RtkAudUService64.exe"" -background","N/A","N/A","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Session agent for Process Lasso","N/A","Running","Interactive/Background","4/28/2026 3:51:34 PM","1","Bitsum LLC",""C:\Program Files\Process Lasso\bitsumsessionagent.exe" ----------------------------------------------------------------","N/A","N/A","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\UDP Socket Monitor","4/28/2026 6:09:26 PM","Ready","Interactive/Background","4/28/2026 6:04:27 PM","0","N/A","powershell.exe -NoProfile -ExecutionPolicy Bypass -File C:\Users\david\.machine\Monitor-UDPSockets.ps1","N/A","Monitors UDP socket count and auto-kills leaking dllhost processes","Enabled","Disabled","","david","Disabled","00:01:00","Scheduling data is not available in this format.","One Time Only, Minute ","10:04:26 PM","3/18/2026","N/A","N/A","N/A","0 Hour(s), 5 Minute(s)","None","Disabled","Disabled"
"DTM-P1GEN7","\UnifiUdmDriveStackStartup","N/A","Ready","Interactive only","4/28/2026 2:36:04 PM","1","N/A","powershell.exe -NoProfile -WindowStyle Hidden -ExecutionPolicy Bypass -File "C:\Users\david\unifi_api\scripts\windows\Start-UDMDriveStack.ps1" -TargetHost 192.168.1.1 -SmbMountPath "F:\udm_smb" -RcloneMountPath "W:\udm_rclone" -EnsureSmbEnabled","N/A","N/A","Enabled","Disabled","","david","Disabled","72:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\USER_ESRV_SVC_QUEENCREEK","N/A","Ready","Interactive/Background","4/28/2026 5:40:05 PM","1","Intel(r) Energy Checker","powershell -Command "Start-Process -WindowStyle Hidden task.bat"","C:\Program Files\Intel\SUR\QUEENCREEK\x64","N/A","Enabled","Disabled","","SYSTEM","Disabled","03:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\WSL-Docker-Startup","N/A","Disabled","Interactive/Background","1/25/2026 10:00:07 PM","1","N/A","cmd.exe /c "C:\Scripts\Startup\docker-wsl-startup.bat"","N/A","N/A","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\ZoomUpdateTaskUser-S-1-5-21-357761096-1057752491-2136275046-1001","4/28/2026 6:11:23 PM","Ready","Interactive only","4/28/2026 5:11:24 PM","0","Zoom Communications, Inc.",""C:\Users\david\AppData\Roaming\Zoom\bin\Zoom.exe" --action=UpdateSchedule","N/A","N/A","Enabled","Disabled","","david","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","7:11:23 PM","4/24/2026","N/A","Every 1 day(s)","N/A","1 Hour(s), 0 Minute(s)","None","24 Hour(s), 0 Minute(s)","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Bitwarden\Initialize-MachineSecrets","N/A","Ready","Interactive only","4/28/2026 2:39:08 PM","-2147024894","N/A","pwsh.exe -NoProfile -WindowStyle Hidden -ExecutionPolicy Bypass -File "C:\Users\david\.machine\Initialize-SecretsAtBoot.ps1" -Silent","N/A","Initializes Bitwarden Secrets Manager secrets at Windows logon. Sets persistent environment variables for CLI applications.","Enabled","Disabled","","david","Disabled","00:05:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\DropboxSystem\DropboxUpdater\DropboxUpdaterTaskSystem123.0.6299.144{668B0EA2-DE99-431B-9215-10877E09E7CB}","4/28/2026 6:19:47 PM","Ready","Interactive/Background","4/28/2026 5:19:48 PM","0","NT AUTHORITY\SYSTEM",""C:\Program Files\Dropbox\DropboxUpdater\123.0.6299.144\updater.exe" --wake --system --enable-logging --vmodule=*/components/winhttp/*=1,*/components/update_client/*=2,*/chrome/updater/*=2","N/A","DropboxUpdater Task System 123.0.6299.144","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\DropboxSystem\DropboxUpdater\DropboxUpdaterTaskSystem123.0.6299.144{668B0EA2-DE99-431B-9215-10877E09E7CB}","4/28/2026 6:19:47 PM","Ready","Interactive/Background","4/28/2026 5:19:48 PM","0","NT AUTHORITY\SYSTEM",""C:\Program Files\Dropbox\DropboxUpdater\123.0.6299.144\updater.exe" --wake --system --enable-logging --vmodule=*/components/winhttp/*=1,*/components/update_client/*=2,*/chrome/updater/*=2","N/A","DropboxUpdater Task System 123.0.6299.144","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","5:19:47 PM","12/22/2025","N/A","Every 1 day(s)","N/A","1 Hour(s), 0 Minute(s)","None","24 Hour(s), 0 Minute(s)","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Google\Quick Share Relaunch","4/28/2026 6:12:47 PM","Ready","Interactive/Background","4/28/2026 5:57:48 PM","0","N/A","C:\Program Files\Google\NearbyShare\nearby_share_launcher.exe --relaunch_if_crashed","N/A","N/A","Enabled","Disabled","","Users","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Minute ","4:27:47 PM","4/16/2026","N/A","N/A","N/A","0 Hour(s), 15 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\GoogleSystem\GoogleUpdater\GoogleUpdaterTaskSystem148.0.7730.0{F97F6DDE-F5FF-4CB0-8C97-E09862660AA4}","4/28/2026 6:12:24 PM","Ready","Interactive/Background","4/28/2026 5:12:24 PM","0","NT AUTHORITY\SYSTEM",""C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe" --wake --system","N/A","GoogleUpdater Task System 148.0.7730.0","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\GoogleSystem\GoogleUpdater\GoogleUpdaterTaskSystem148.0.7730.0{F97F6DDE-F5FF-4CB0-8C97-E09862660AA4}","4/28/2026 6:12:24 PM","Ready","Interactive/Background","4/28/2026 5:12:24 PM","0","NT AUTHORITY\SYSTEM",""C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe" --wake --system","N/A","GoogleUpdater Task System 148.0.7730.0","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","12:12:24 PM","3/18/2026","N/A","Every 1 day(s)","N/A","1 Hour(s), 0 Minute(s)","None","24 Hour(s), 0 Minute(s)","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\HP\HP Print Scan Doctor\Printer Health Monitor","4/29/2026 5:34:48 PM","Ready","Interactive/Background","4/28/2026 5:38:10 PM","0","HP Inc.","C:\Program Files\HPPrintScanDoctor\HPPrinterHealthMonitor.exe ","N/A","HP Printer Health Monitor.","Enabled","Disabled","","Users","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","5:31:41 PM","4/13/2026","1/1/2040","N/A","N/A","24 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"DTM-P1GEN7","\HP\HP Print Scan Doctor\Printer Health Monitor","4/29/2026 5:36:25 PM","Ready","Interactive/Background","4/28/2026 5:38:10 PM","0","HP Inc.","C:\Program Files\HPPrintScanDoctor\HPPrinterHealthMonitor.exe ","N/A","HP Printer Health Monitor.","Enabled","Disabled","","Users","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\HP\HP Print Scan Doctor\Printer Health Monitor","4/29/2026 5:38:38 PM","Ready","Interactive/Background","4/28/2026 5:38:10 PM","0","HP Inc.","C:\Program Files\HPPrintScanDoctor\HPPrinterHealthMonitor.exe ","N/A","HP Printer Health Monitor.","Enabled","Disabled","","Users","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\HP\HP Print Scan Doctor\Printer Health Monitor","4/29/2026 5:38:01 PM","Ready","Interactive/Background","4/28/2026 5:38:10 PM","0","HP Inc.","C:\Program Files\HPPrintScanDoctor\HPPrinterHealthMonitor.exe ","N/A","HP Printer Health Monitor.","Enabled","Disabled","","Users","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\HP\HP Print Scan Doctor\Printer Health Monitor","4/29/2026 5:38:44 PM","Ready","Interactive/Background","4/28/2026 5:38:10 PM","0","HP Inc.","C:\Program Files\HPPrintScanDoctor\HPPrinterHealthMonitor.exe ","N/A","HP Printer Health Monitor.","Enabled","Disabled","","Users","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\HP\HP Print Scan Doctor\Printer Health Monitor","4/29/2026 5:40:19 PM","Ready","Interactive/Background","4/28/2026 5:38:10 PM","0","HP Inc.","C:\Program Files\HPPrintScanDoctor\HPPrinterHealthMonitor.exe ","N/A","HP Printer Health Monitor.","Enabled","Disabled","","Users","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\HP\HP Print Scan Doctor\Printer Health Monitor Logon","N/A","Ready","Interactive/Background","4/28/2026 3:29:13 PM","0","HP Inc.","C:\Program Files\HPPrintScanDoctor\HPPrinterHealthMonitor.exe ","N/A","HP Printer Health Monitor Logon Task.","Enabled","Only Start If Idle for 15 minutes, If Not Idle Retry For 1440 minutes","","Users","Disabled","72:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Lenovo\Lenovo Professional Ultraslim Wireless Combo Gen2 OSD task","N/A","Running","Interactive/Background","4/28/2026 2:36:05 PM","267009","Lenovo",""C:\Program Files\Lenovo\Lenovo Professional Wireless Rechargeable Combo\UltraslimOSD.exe" ","N/A","N/A","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Lenovo\ImController\Lenovo iM Controller Monitor","N/A","Ready","Interactive/Background","4/28/2026 3:32:27 PM","0","Lenovo",""%windir%\system32\ImController.InfInstaller.exe" -checkremoval","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","00:20:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Lenovo\ImController\Lenovo iM Controller Scheduled Maintenance","N/A","Ready","Interactive/Background","4/28/2026 2:51:05 PM","1056","Lenovo",""%windir%\system32\sc.exe" START ImControllerService","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","00:20:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Lenovo\ImController\Lenovo iM Controller Scheduled Maintenance","N/A","Ready","Interactive/Background","4/28/2026 2:51:05 PM","1056","Lenovo",""%windir%\system32\sc.exe" START ImControllerService","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","00:20:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Lenovo\ImController\Lenovo iM Controller Scheduled Maintenance","N/A","Ready","Interactive/Background","4/28/2026 2:51:05 PM","1056","Lenovo",""%windir%\system32\sc.exe" START ImControllerService","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","00:20:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Lenovo\ImController\Lenovo iM Controller Scheduled Maintenance","N/A","Ready","Interactive/Background","4/28/2026 2:51:05 PM","1056","Lenovo",""%windir%\system32\sc.exe" START ImControllerService","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","00:20:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Lenovo\ImController\TimeBasedEvents\186dcab5-294f-4d04-8bb1-2ce4ec55742b","4/29/2026 11:09:22 AM","Ready","Interactive/Background","4/28/2026 2:20:33 PM","0","N/A",""C:\WINDOWS\Lenovo\ImController\Service\Lenovo.Modern.ImController.exe" /timebasedeventtrigger 186dcab5-294f-4d04-8bb1-2ce4ec55742b","N/A","<?xml version="1.0" encoding="utf-16"?>
<SubscribedEvent xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance" xmlns:xsd="http://www.w3.org/2001/XMLSchema" monitor="TimeBasedMonitor" runas="system" plugin="GenericTelemetryPlugin" trigger="TimeBaseChange","Enabled","Disabled","","LOCAL SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","9:00:10 AM","1/31/2020","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
